<div>ひそやか</div>,ひそやか,②,[ナ形]寂静;偷偷地,△ひそやかに暮らす。/安静地过日子，隐居。,"","",[sound:baidu-827ee6d3-bc1463f6-99599d62-d57041bb-a8299aa9.mp3]
<div>ぴたりと</div>,ぴたりと,②③,<div>[副]紧紧地，紧贴着；正合适，合身</div>,<div>△ぴたりと貼り付ける。/紧紧贴上。</div><div>△予想がぴたりと合う。/结果与预想的完全一致。</div>,"","",[sound:baidu-51a01264-88a691b0-aee8bb99-46dcfbb3-82aa1ed2.mp3]
<div>引っ掛かる</div>,ひっかかる,④,<div>[自動1]勾住；受骗;担心</div>,<div>△詐欺に引っ掛かる。/遭受作骗。</div><div>△心に引っ掛かる。/担心。</div>,"","",[sound:引っ掛かる.mp3]
<div>引っ掛ける</div>,ひっかける,④,<div>[他動2]挂；蹭到;欺骗</div>,<div>△ハンガーにコートを引っ掛ける。/把外套挂到挂钩上。</div><div>△女の子を引っ掛ける。/哄骗女孩子。</div>,"","",[sound:引っ掛ける.mp3]
<div>筆記</div>,ひっき,[0],[名•他動3]笔记，写下来,<div>△筆記試験/笔试</div><div>△先生の講義を筆記する。/将老师的授课内容写下来。</div>,"","",[sound:筆記.mp3]
<div>引っ繰り返す</div>,ひっくりかえす,⑤,<div>[他動1]翻过来;推翻.弄倒;扭转</div>,<div>△順番を引っ操り返す。/顛倒順序.</div><div>△形勢を引っ繰り返す。/扭转形势.</div>,"","",[sound:baidu-308d9cb4-afe7c591-6f8d12e5-990ba967-d5023a96.mp3]
<div>引っ繰り返る</div>,ひっくりかえる,⑤,<div>[自動1]翻，颠倒</div>,△試合が引っ繰り返る。/比赛形势出现逆转。,"","",[sound:baidu-ab3d90e0-90fd10cd-4dda97c9-9ba3c8e1-b6145929.mp3]
<div>引っ込む</div>,ひっこむ,③,[自動1]隐退;缩进,<div>△老後は田舎に引っ込むつもりだ。/晚年打算隐居乡下。</div>,"","",[sound:引っ込む.mp3]
<div>必需品</div>,ひつじゅひん,[0],[名]必需品,△生活必需品/生活必需品&nbsp;,"","",[sound:必需品.mp3]
<div>びっしょり</div>,びっしょり,③,"[副]湿透,湿淋淋",△びっしょりと汗をかく。/汗流決背。,"","",[sound:びっしょり.mp3]
<div>筆跡</div>,ひっせき,[0],[名]笔迹，字迹,△筆跡を鑑定する。/签定笔迹。,"","",[sound:筆跡.mp3]
<div>引っ張る</div>,ひっぱる,③,<div>[他動1]拉，拽;拉扰;延长</div>,<div>△電話線を引っ張る。/拉电话线。</div><div>△警察に引っ張られる。/被警察带走。</div>,"","",[sound:baidu-5d0393be-3452ff66-f5be6740-862fb798-201813b4.mp3]
<div>否定</div>,ひてい,[0],"[名•他動3]否定,否认",△うわさを否定する。/辟谣。,否定的（ひていてき）[0] [ナ形]矜定的,"",[sound:否定.mp3]
<div>人込み</div>,ひとごみ,[0],<div>[名]人群，人海，人潮拥挤的地方</div>,△人込みに紛れ込む。/混入人群中。,"","",[sound:人込み.mp3]
等しい,ひとしい,③,[イ形]相同；等同,△誘拐に等しい行為。/等同于绑架的行为,"","",[sound:等しい.mp3]
<div>一通り</div>,ひととおり,[0],<div>[名•副]粗略；普通；ー种方法</div>,<div>△一通り目を通す。/粗略地浏览一遍。</div><div>△一通りの努力ではない。/并非一般的</div><div>努力。</div><div>△やり方は一通りではない。/做法并非只有—种。</div>,"","",[sound:一通り.mp3]
<div>人通り</div>,ひとどおり,[0]⑤,[名]行人来往,△深夜になると、人通りが絶える。/到了深夜，就少有行人来往了.,"","",[sound:人通り.mp3]
<div>ひとまず</div>,ひとまず,②,[副]暂且，总之,<div>△ひとまず始めてみよう。/总之先开始吧。</div><div>△ひとまず安心する。/总算放下心来。</div>,"","",[sound:ひとまず.mp3]
<div>瞳</div>,ひとみ,[0]&nbsp;,[名]瞳孔，眸.眼睹,△瞳を輝かせる。/眼晴发光。,"",<div>瞳を凝らす。/凝视不动，定睛仔细看。</div>,[sound:瞳.mp3]
<div>人目</div>,ひとめ,[0],<div>[名]他人的眼睹，世人的眼光</div>,△人目を避ける。/避开他人的眼光。,△—目（ひとめ）②[名]一眼，看一眼,<div>△人目に益く。/受到他人注目。</div><div>△人目を盗む。/掩人耳目。</div>,[sound:人目.mp3]
<div>独り言</div>,ひとりごと,[0]⑤④,[名]自言自语,<div>△独り言を言う。/自言自语。</div>,"","",[sound:独り言.mp3]
<div>ひとりでに</div>,ひとりでに,⑤[0],[副]自然地，自动地,<div>△扉がひとりでに開いた。/门自动开了。</div>,おのずから[0][副]自动地.自然而然地,"",[sound:baidu-686b39a3-c94993b7-a779f2f2-d84576b2-cd02dcc3.mp3]
<div>vinyl</div>,ビニール,②,"[名]乙烯树脂,塑料薄膜",△ビニール袋/塑料袋,プラスチック（plastics)④[名]塑料,"",[sound:ビニール.mp3]
<div>皮肉</div>,ひにく,[0],<div>[名•ナ形]皮肉，身体;讽刺，挖苦;不如意，不凑巧</div>,"<div>△皮肉を言う。/挖苦人,冷言冷语。</div><div>△世の中は皮肉なものだ。/世间十有八九不尽如人意。</div>","","",[sound:皮肉.mp3]
<div>皮肉る</div>,ひにくる,③,[自他動1]讽刺.挖苦,<div>△世相を皮肉る。/讽刺世态。</div>,"","",[sound:皮肉る.mp3]
ひねる&nbsp;,ひねる,②,[他動1]拧，扭;扭转，改变方向,頭をひねる。/想办法，冥思苦想。,"","",[sound:baidu-55b1811b-e29f299f-c883a971-cc71ca17-1c418235.mp3]
<div>日の入り</div>,ひのいり,[0],[名]日落，日幕,"",日の出（ひので）[0] [名]日出，日出时刻&nbsp;<br>,"",[sound:日の入り.mp3]
<div>日の出</div>,ひので,[0],[名]日出，日出时刻,"","",<div>日の出の勢い/势如旭日东升，日出之</div><div>势.气势磅礴&nbsp;</div>,[sound:日の出.mp3]
<div>響き</div>,ひびき,③,[名]声响;反响，余韵;影响,<div>△響きのいい言葉/韵律优美的话语</div><div>△円高の響き/日元升值的影响</div>,"","",[sound:響き.mp3]
<div>日増しに</div>,ひましに,[0]③,[副]日益，日趋,△日増しに寒くなる。/一天比一天冷。&nbsp;,"","",[sound:日増しに.mp3]
<div>微妙</div>,びみょう,[0],<div><div>[ナ形]微妙的.难以表达的.</div></div>,△微妙な違い/微妙的差别&nbsp;,"","",[sound:微妙.mp3]
<div>百科事典</div>,ひゃっかじてん,④,"<div>[名]百科辞典,百科全书&nbsp;</div>","","","",[sound:百科事典.mp3]
<div>評価</div>,ひょうか,①,[名•他動3]评定，评价,<div>△選手の努力を評価する。/夸奖了选手的</div><div>努力。&nbsp;</div>,"","",[sound:評価.mp3]
<div>表紙</div>,ひょうし,[0]③,[名]封面，书皮,"",<div>拍子（ひょうし）③[0] [名]拍子，节拍;的时候</div>,"",[sound:表紙.mp3]
<div>標識</div>,ひょうしき,[0],[名]标识，标志；标记,△安全標識/安全标识,"","",[sound:標識.mp3]
<div>標準</div>,ひょうじゅん,[0],[名]标准;平均水平,<div>△標準に達する。/达标。&nbsp;</div>,"","",[sound:標準.mp3]
<div>評判</div>,ひょうばん,[0],<div>[名•ナ形]舆论，评价;好评</div>,△評判が立つ。/出名。&nbsp;,"","",[sound:評判.mp3]
<div>標本</div>,ひょうほん,[0],[名]标本，样品，抽样,△標本調査/抽样调查,サンプル(sample)①[名]标本，货样，样本,"",[sound:標本.mp3]
<div>評論</div>,ひょうろん,[0],[名•他動3]评论,△文芸評論/文艺评论,"","",[sound:評論.mp3]
<div>比率</div>,ひりつ,[0],[名]比率,<div>△比率が高まる。/比率上升。</div>,"","",[sound:比率.mp3]
<div>比例</div>,ひれい,[0],<div>[名•自動3]比例，正比；成比例</div>,△比例尺/比例尺,"","",[sound:比例.mp3]
<div>披露</div>,ひろう,①,[名•他動3]披露，公布;展示,△才能を披露する。/展示才能。,"","",[sound:披露.mp3]
<div>広々</div>,ひろびろ,③,[副•自動3]宽敞，辽阔,△広々としたホール/宽敞的大厅,"","",[sound:広々.mp3]
<div>品</div>,ひん,[0],[名]货；品格，风度,<div>△輪出品/输出商品，外销货</div><div>△彼は品がある/他很有风度。</div>,"","",[sound:baidu-c12f9873-e024153f-9f3d1f17-99d95b5a-de3e4289.mp3]
<div>pin</div>,ピン,①,[名]别针，大头针,△安全ピン/别针,"","",[sound:ピン.mp3]
<div>〜便</div>,〜びん,"",[接尾]邮寄，邮递,<div>△航空便/航空邮件</div><div>△速達便/快件</div>
貧困,ひんこん,[0],[名·ナ形]贫困，贫乏,△貧困な生活/貧困的生活&nbsp;,"","",[sound:貧困.mp3]
<div>品種</div>,ひんしゅ,[0],[名]品种，种类,△品種を改良する。/改良品种。,"","",[sound:品種.mp3]
<div>便箋</div>,びんせん,[0],[名]便笺，写信用的纸,"",<div>便船（びんせん）[0][名]便船，正好出航</div><div>的船</div>,"",[sound:便箋.mp3]
<div>hint</div>,<!--anki-->ヒント,①,"[名]提示,启发",△ヒントを与える。/給出提示。,"","",[sound:ヒント.mp3]
<div>負</div>,ふ,①,[名]输；负数；电荷的负极,<div>△負の数/负数</div><div>△負の電子/负电子</div>,<div>正(せい)①[名]正确；正式的；正数；电荷的正极</div>,"",[sound:負.mp3]
<div>不~&nbsp;</div>,ふ~,"",[接頭]不,△不可欠/不可或缺
<div>〜風</div>,〜ふう,"",[接尾]……状态，样子，情况,<div>△西洋風の建物/西洋式建筑&nbsp;</div>
<div>風習</div>,ふうしゅう,[0],[名]风俗习惯,<div>△当地の風習に従う。/遵从当地的风俗习惯。</div>,<div>△慣習（かんしゅう）[0][名]习俗，老规矩</div><div>△しきたり[0] [名]风俗习惯，惯例，规矩.约定俗成的做法。</div>,"",[sound:風習.mp3]
<div>封じる</div>,ふうじる,[0]③,<div>[他動2]=封ずる(ふうずる）[0]③[他動3]封闭；禁止</div>,<div>△退路を封じる。/封住退路。</div><div>△発言を封じる。/禁止发言。</div>,"","",[sound:封じる.mp3]
<div>風船</div>,ふうせん,[0],[名]气球,<div>△纸風船/纸气球</div><div>△風船が萎んだ。/气球瘪掉了。</div>,"","",[sound:風船.mp3]
<div>boots</div>,ブーツ,①,[名]长简靴，高简靴,"","","",[sound:ブーツ.mp3]
<div>風土</div>,ふうど,①,[名]风土，水土；风俗习惯,<div>△日本の風土になじむ。/适应日本的风土人情。</div>,"","",[sound:風土.mp3]
<div>boom</div>,ブ一ム,①,"[名]潮流，<span class=""Apple-tab-span"" style=""white-space: pre""> </span>热",△ブームに乗る。/赶潮流。,"","",[sound:ブーム.mp3]
<div>不運</div>,ふうん,①,"[名•ナ形]运气不好,不走运",△不運な出来事/倒霉的事情,幸運/好運（こううん）[0][名•ナ形]幸运,"",[sound:不運.mp3]
<div>笛</div>,ふえ,[0],"[名]笛子,哨子",△笛を吹く。/吹奏笛子。,"","",[sound:笛.mp3]
<div>殖える</div>,ふえる,②,<div>[自動2]繁殖，繁衍：增多，增加</div>,△細菌が殖える。/细菌繁殖。,"","",[sound:殖える.mp3]
<div>不可</div>,ふか,①②,<div>[名•接尾]不可，不行；不合格;不可以，不能</div>,<div>△可も不可もない。/不好不坏，很一般。</div><div>△持ち込み不可/不可带入</div>,"<div>付加(ふか）②①[名•他動3]附加•添加,补充</div>","",[sound:不可.mp3]
<div>不快</div>,ふかい,②[0],<div>[名•ナ形]身体不适；不愉快</div>,<div>△不快感/不愉快的感觉</div><div>△不快な思いをする。/感觉不愉快。</div>,"","",[sound:不快.mp3]
<div>不確実</div>,ふかくじつ,②,<div>[名•ナ形]不准确，不可靠</div>,△不確実な情報/不可靠的信息&nbsp;,"","",[sound:不確実.mp3]
<div>不確定</div>,ふかくてい,②,<div>[名•ナ形]不确定，不明确</div>,△不確定要素/不确定因素,"","",[sound:不確定.mp3]
<div>不可欠</div>,ふかけつ,②,"<div>[名•ナ形]不可或缺的,必不可少的</div>",△不可欠な条件/不可或缺的条件,"","",[sound:不可欠.mp3]
<div>不完全</div>,ふかんぜん,②,<div>[名.ナ形]不完备，存在缺陷</div>,△不完全燃焼/不完全燃烧，不充分燃烧,完全（かんぜん）[0][名•ナ形]完整，完善,"",[sound:不完全.mp3]
<div>武器</div>,ぶき,①,"<div>[名]武器,兵器,战胜对方所用的工具</div>",<div>△武器を捨てる。/弃械(投降）。</div><div>△涙を武器にする。/将眼泪作为武器，眼泪攻势。</div>,"","",[sound:武器.mp3]
<div>不規則</div>,ふきそく,②③,<div>[名•ナ形]无规律的，不整齐的</div>,<div>△不規則な生活/无规律的生活</div>,<div>△規則的（きそくてき)[0][ナ形]有规则，规规矩矩</div>,"",[sound:不規則.mp3]
<div>噴き出す</div>,ふきだす,③,<div>[自動1]喷出，冒出;忍不住笑出来</div>,<div>△温泉が噴き出す。/温泉喷出来，</div><div>△ついに我慢しきれず噴き出してしまった。/最终还是没能忍住，笑了出来。</div>,"","",[sound:噴き出す.mp3]
<div>不況</div>,ふきょう,[0],[名]经济不景气，萧条,△不況に陥る。/陷入经济萧条。&nbsp;,<div>好況（こうきょう）[0] [名]经济状况良好，繁荣，景气</div>,"",[sound:不況.mp3]
<div>副〜</div>,ふく〜,"","<div>[接頭]第二,副……;多余的</div>",<div>△副社長/副社长</div><div>△副作用/副作用，不好的影响</div>
<div>福祉</div>,ふくし,②[0],"[名]福祉,福利",△社会福祉/社会福利,"","",[sound:福祉.mp3]
<div>複写</div>,ふくしゃ,[0],"[名•他動3]复印,复制",△書類を複写する。/复印文件。,<div>コピ一(copy)①[名•他動3]拷贝，复印;仿制品</div>,"",[sound:複写.mp3]
<div>複数</div>,ふくすう,③,"[名]复数,有两个以上",△複数の友を持つ。/拥有多个朋友。,<div>単数(たんすう）③[名]ー个，单个，单数形式</div>,"",[sound:複数.mp3]
<div>膨らます</div>,ふくらます,[0],<div>[他動1]使……膨胀，使……鼓起来</div>,△風船を膨らます。/让气球鼓起来。,"","",[sound:膨らます.mp3]
<div>膨らむ</div>,ふくらむ,[0]&nbsp;,<div>[自動1]膨胀，鼓起;(理想等）远大，宏伟</div>,<div>△つぼみが膨らむ。/花蕾鼓起来，含苞待放。</div><div>△夢が膨らむ-/梦想远大。</div>,"","",[sound:膨らむ.mp3]
<div>膨れ上がる</div>,ふくれあがる,⑤,<div>[自動1]肿胀;涨出，超出</div>,<div>△费用が膨れ上がる。/费用大大超出（预算）。</div>,"","",[sound:膨れ上がる.mp3]
<div>膨れる</div>,ふくれる,[0],<div>[自動2]膨胀，鼓起</div>,△風船が膨れる。/气球鼓起来。,"","",[sound:膨れる.mp3]
<div>不景気</div>,ふけいき,[2],[名·ナ形]不景气，经济萧条,△不景気な世の中/不景气的社会,"<div>好景気（こうけいき）③[名•ナ形]经济状况好,兴旺，繁荣</div>","",[sound:不景気.mp3]
<div>不潔</div>,ふけつ,[0],"<div>[名•ナ形]不干净,肮脏;不纯洁，不道徳</div>",△不潔な考え/不纯洁的想法,<div>淸潔(せいけつ)[0] [名.ナ形]清洁，干净;公正、廉洁</div>,"",[sound:不潔.mp3]
<div>更ける</div>,ふける,②,[自動2](夜）深;秋意浓,<div>△夜が更ける。/夜色深沉。</div><div>△秋が更ける。/进入深秋时节。</div>,<div>老ける（ふける）②[自動2]衰老，上年纪;老化</div>,"",[sound:baidu-524161ff-9880e7cf-650f8a39-daf37a14-abb6337c.mp3]
<div>符号</div>,ふごう,[0],[名]符号，标记;代码，代号,"<div>△長音符号/长音符号</div><div>△符号化/符号化,代码化，编码</div>",<div>マーク（mark)①[名•他動3]标记，记号;在意，留心;创造纪录</div>,"",[sound:符号.mp3]
<div>塞がる</div>,ふさがる,[0],<div>[自動1]关，闭；堵塞;占满;占用</div>,<div>△排水管が塞がる。/排水管堵塞。</div><div>△電話が塞がる。/电话占线。</div>,"","",[sound:塞がる.mp3]
<div>塞ぐ</div>,ふさぐ,[0],<div>[他動1]遮盖，掩盖；占用;堵;履行</div>,△目を塞ぐ。/遮住眼睛。&nbsp;,"","",[sound:baidu-75e5f889-13a22538-32ebd00e-e6ba0f62-629f7f25.mp3]
ふざける,<div>ふざける</div>,③,"[自動2]开玩笑,戏谑;嘲笑,愚弄",△ふざけたことを言う。/开玩笑，说玩笑话。,"","",[sound:ふざける.mp3]
<div>&nbsp;節</div>,ふし,②,[名](竹子的）关节;段落.间隔,△思い当たる節はない。/想不到什么类似的事情。,"","",[sound:baidu-33b5ad69-1c80fb42-4d3277f0-124fbe1c-5f986b17.mp3]
<div>武士</div>,ぶし,①,<div>[名]武士，有武艺，从事军事的人</div>,<div><br /></div>,"",<div>△武士に二言なし。/武士言而有信，决不食言。</div><div>△武士は食わねど高楊枝。/武士俄着肚子剔牙；重面子；人穷志不短。</div>,[sound:武士.mp3]
<div>負傷</div>,ふしょう,[0]&nbsp;,[名•他動3]负伤，受伤,△足を負傷する。/腿受伤。,"","",[sound:負傷.mp3]
<div>不正</div>,ふせい,[0],[名•ナ形]不正当，不正经,△不正行為/非法行为,"","",[sound:不正.mp3]
<div>付属</div>,ふぞく,[0],[名•自動3]附属,△付属学校/附属学校,"","",[sound:付属.mp3]
<div>双子</div>,ふたご,[0],[名]孪生，双胞胎,△双子座/双子座,"","",[sound:双子.mp3]
<div>不確か</div>,ふたしか,②,<div>[ナ形]不确定的，不可靠的</div>,△不確かな情報/不确定的信息,<div>確か(たしか） ①[ナ形•副]的确，确实；大概，好像是</div>,"",[sound:不確か.mp3]
<div>再び</div>,ふたたび,[0],[副]再次，又,△再び過ちを起こす。/又犯同样的错误。,再度（さいど）①[名•副]再次，又一次,"",[sound:再び.mp3]
<div>負担</div>,ふたん,[0],<div>[名•他動3]背；承担，负担；重担，取任</div>,<div>△負担をかける。/施加负担。</div><div>△費用は会社が負担する。/费用由公司来承担了.</div>,"","",[sound:負担.mp3]
<div>縁</div>,ふち,②,[名]边，缘,△眼鏡の縁/镜框&nbsp;,"","",[sound:baidu-38eb138e-2354ccf9-75db845a-26059a77-b04f955b.mp3]
<div>打つ</div>,ぶつ,①,[他動1]打，敲,<div>△ほおを打つ。/打耳光。</div><div>△頭を打たれる。/被敲脑袋。</div>,"","",[sound:打つ.mp3]
<div>〜物</div>,〜ぶつ,"",[接尾]……物品，东西，物质,<div>△私物/个人物品</div><div>△添加物/添加物</div>
<!--anki-->不通,ふつう,[0],<div>[名]堵塞，不通</div>,△音信不通/杳无音信,"<div>普通（ふつう）[0][名•ナ形•副]一般；通常,惯常</div>","",[sound:不通.mp3]
<div>物質</div>,ぶっしつ,[0],[名]物质,△物質文明/物质文明,"","",[sound:物質.mp3]
<div>物騒</div>,ぶっそう,③,<div>[名•ナ形]不太平，（社会)动荡;危险的</div>,<div>△物騒な世の中/乱世</div>,"","",[sound:物騒.mp3]
<div>沸騰</div>,ふっとう,[0],<div>&nbsp;[名•自動3]沸腾；情绪激昂</div>,△人気が沸騰する。/名声大嗓。&nbsp;,"","",[sound:沸騰.mp3]
<div>ぶつぶつ</div>,ぶつぶつ,①,<div>[副]发牢骚，抱怨；ー颗颗.布满小疙瘩</div>,<div>△ぶつぶつ言う。/发牢骚。</div><div>△顔ににきびがぶつぶつできている。/脸上长了许多粉刺。</div>,"","",[sound:baidu-ad4446fd-65061ac5-650225db-9b30cbae-755ed697.mp3]
<div>ふと&nbsp;</div>,ふと,②[0],"[副]意外,偶然;无意中",△ふと思い出す。/无意中想起来。,不意に（ふいに）[0] [副]意外，想不到；突然,"",[sound:ふと.mp3]
<div>不動産</div>,ふどうさん,②[0],[名]不动产,<div>△不動産金融/抵押贷款，以不动产作为抵押的信贷方式</div>,動産（どうさん）[名]动产,"",[sound:不動産.mp3]
<div>ふとした</div>,ふとした,②[0]①,"[連体]意外的,偶然的",△ふとした怪我/意外的受伤,"","",[sound:ふとした.mp3]
<div>吹雪</div>,ふぶき,①,[名]暴风雪,"<div>△花吹雪/飞雪般的落花,指櫻花散落时的情景</div>","","",[sound:吹雪.mp3]
<div>部分的</div>,ぶぶんてき,[0],[ナ形]部分的,△部分的に認める。/承认一部分.,"","",[sound:baidu-7fd3904b-8a574b15-9ea6cd98-097810b5-82befb4c.mp3]
<div>不平</div>,ふへい,[0],[名•ナ形]不满，牢骚,△不平不満/忿忿不平,不平をベる。/发牢骚。<br>,"",[sound:不平.mp3]
<div>普遍的</div>,ふへんてき,[0],[ナ形]普遍的,△普遍的な真理/普遍真理,"","",[sound:普遍的.mp3]
<div>不満足</div>,ふまんぞく,②,<div>[名•ナ形]不满足.不满意</div>,△不满足に思う。/觉得不满足。,満足（まんぞく）①[名•ナ形]心满意足，满意;完善，充分,"",[sound:不満足.mp3]
<div>不明</div>,ふめい,[0],<div>[名•ナ形]不明，不详，不清楚</div>,<div>△正体不明/真实身份不详</div><div>△行方不明/下落不明，不知行踪</div>,"","",[sound:不明.mp3]
<div>麓</div>,ふもと,[0]③,[名]山脚,"",<div>山裾(やますそ）[0][名]山脚</div>,"",[sound:麓.mp3]
<div>frypan&nbsp;</div>,フライパン,[0],[名]平底煎锅,△フライパンでケーキを作る。/用平底锅做蛋糕。,"","",[sound:フライパン.mp3]
<div>ぶら下がる</div>,ぶらさがる,[0],"<div>[自動1]下垂,聋拉;近在眼前</div>",△枝にぶら下がる。/垂桂在枝头。,"","",[sound:ぶら下がる.mp3]
<div>ぶら下げる</div>,ぶらさげる,[0]④,"<div>[他動2]垂,吊，拎;佩戴</div>",△かばんをぶら下げる。/拎包。&nbsp;,"","",[sound:ぶら下げる.mp3]
<div>不利</div>,ふり,①,[名•ナ形]不利，不妙,△不利な条件/不利条件,<div>有利（ゆうり）①[名•ナ形]有利益，有前途.形势好&nbsp;</div>,"",[sound:不利.mp3]
<div>free size</div>,フリ一サイズ,④,[名]均码,△フリーサイズの服/均码的衣服&nbsp;,"","",[sound:フリーサイズ.mp3]
<div>フリータ一</div>,フリーター,②,[名]自由职业者,<div>△フリーターの数は日增しに多くなっている。/自由职业者的人数日益增多。</div>,"","",[sound:baidu-1c9b680b-6be272b9-0a906e70-03808174-b7d080b3.mp3]
<div>フリーダイヤル</div>,フリーダイヤル,④,<div>[名]对方付费电话，免费电话</div>,<div>△ご注文はフリーダイヤルでどうぞ。/订货请拨打免费电话。</div>,"","",[sound:フリーダイヤル.mp3]
<div>振リ仮名</div>,ふりがな,[0],[名]注音假名,"",送り仮名（おくりがな）[0][名]送假名,"",[sound:baidu-42afc009-8a3ea953-632d5217-5de858ff-e367444e.mp3]
<div>振り向く</div>,ふりむく,③,<div>[自動1]回头看;关注，关心</div>,△過去を振り向く。/回顾过去。,"","",[sound:振り向く.mp3]
不良,ふりょう,<div>[0]</div>,[名•ナ形]不好;品行不佳,<div>△消化不良/消化不良</div><div>△不良少年/不良少年</div>,"","",[sound:不良.mp3]
<div><div>古〜</div></div>,ふる〜,"",<div>[接頭]古老，陈旧的……，以前的</div>,<div>△古狸/老狐狸</div><div>△古新聞/旧报纸</div><div>△古巣/老巢，老窝</div>
<div>振う</div>,ふるう,[0],<div>[自他動1](他）挥动；充分发挥；（自）兴旺，旺盛</div>,<div>△暴力を振う。/使用暴力。</div><div>△商売が振う。/生意兴隆。</div>,"","",[sound:baidu-0fbe2de7-275b3ffe-686b5b7a-dbb89550-8de54fb7.mp3]
<div>震わせる</div>,ふるわせる,[0],<div>[他動2]使……颓抖，使……哆嗦</div>,<div>△怒りに声を震わせる。/因生气而使得声音颤抖。</div>,"","",[sound:震わせる.mp3]
<div>無礼</div>,ぶれい,①②,[名•ナ形]无礼，没有礼貌,△無礼な態度/不恭敬的态度,<div>失礼（しつれい)②[名•ナ形•自動3•嘆]失礼；告辞;对不起</div>,"",[sound:無礼.mp3]
<div>fresh</div>,フレッシュ,②,[ナ形]新鲜的,△フレッシュな空気/清新空气,"","",[sound:フレッシュ.mp3]
<div>プロ</div>,プロ,①,[名]职业的，专家,△プロの選手/职业选手,"アマ①[名]外行,业余爱好者","",[sound:プロ.mp3]
<div>brooch</div>,ブローチ,②,[名]别针，胸针,△ブローチをつける。/佩戴胸针。,"","",[sound:ブローチ.mp3]
<div>front</div>,フロン卜,[0],<div>[名]正面，前面；问讯处，服务台</div>,△フロントで勘定する。/在前台结账。,"","",[sound:フロント.mp3]
噴火,ふんか,[0],[名•自動3](火山）喷发,△噴火口/(火山）喷发ロ<div>△火山が噴火する。/火山喷发。</div>,"","",[sound:噴火.mp3]
<div>分解</div>,ぶんかい,[0],<div>[名•自他動3]拆开，拆卸;(化合物）分解</div>,△扇風機を分解する。/拆卸电风扇。&nbsp;,"","",[sound:分解.mp3]
<div>文芸</div>,ぶんげい,[0]①,[名]文艺，文学与艺术,<div>△文芸雑誌/文艺杂志</div><div>△文芸復興/文艺复兴</div>,"","",[sound:文芸.mp3]
<div>文献</div>,ぶんけん,[0],"[名]文献,参考资料",△参考文献/参考資料,"","",[sound:文献.mp3]
<div>紛失</div>,ふんしつ,[0],[名•自他動3]遗失，丢失,△財布を紛失する。/遺失钱包。&nbsp;,"","",[sound:紛失.mp3]
<div>噴出</div>,ふんしゅつ,[0],<div>[名•自他動3]喷出，冒出</div>,△反対意見が喷出する。/冒出反对意见。,"","",[sound:噴出.mp3]
<div>噴水</div>,ふんすい,[0],"<div>[名]喷水；喷泉，喷水池,喷水装置</div>",△噴水が出ている。/喷泉在喷水。&nbsp;,"","",[sound:噴水.mp3]
<div>分析</div>,ぶんせき,[0],<div>[名•他動3]化验，识別;分析</div>,"","","",[sound:分析.mp3]
<div>紛争</div>,ふんそう,[0],[名]紛争，纠纷，争执,△紛争を解決する。/解决纷争。,<div>扮装(ふんそう）[0][名•自動3]化装，乔装改扮</div>,"",[sound:紛争.mp3]
<div>分担</div>,ぶんたん,[0],<div>[名•他動3]分担，分开承担</div>,△家事を分担する。/分担家务。,"","",[sound:分担.mp3]
<div>ふんだんに</div>,ふんだんに,⑤①,"[副]充分地,有余地",△金をふんだんに使う。/无所顾忌地花钱。,"","",[sound:ふんだんに.mp3]
<div>分配</div>,ぶんぱい,[0],"<div>[名•他動3]分配,分发;分担(工作或责任等）</div>",△利益を分配する。/分配利润。,"<div>配る（くばる）②[他動1]分配,分发;注意，留心.照顾周到</div>","",[sound:分配.mp3]
<div>分布</div>,ぶんぷ,[0],[名•自他動3]分布，流传,△全国各地に分布する。/分布在全国各地。,"","",[sound:分布.mp3]
<div>文脈</div>,ぶんみゃく,[0],[名]文脉，语境,△文脈から読み取る。/从上下文来理解。,"","",[sound:文脈.mp3]
<div>文明</div>,ぶんめい,[0],"[名]文明，开化,文化成果",<div>△文明開化/文明开化；人类智慧进步，社会开化</div><div>△精神文明/精神文明</div>,"","",[sound:文明.mp3]
<div>分野</div>,ぶんや,①,[名]区域，领域,△専門分野/专业领域,"","",[sound:分野.mp3]
<div>分離</div>,ぶんり,[0],[名•自他動3]分离，分开,△政教分離/政教分离,"","",[sound:分離.mp3]
<div>分量</div>,ぶんりょう,③,[名]分量，容积,△薬の分量を問違える。/弄错药的剂量。,"","",[sound:分量.mp3]
<div>分類</div>,ぶんるい,[0],<div>[名•他動3]分类，对……进行分类</div>,<div>△価格によって分類する。/依照价格进行分类。</div>,"","",[sound:分類.mp3]
<div>ふんわり</div>,ふんわり,③,[副•自動3]轻飘飘的，软绵绵的,△ふんわりしたスカート/蓬松的裙子,"","",[sound:ふんわり.mp3]
<div>閉会</div>,へいかい,[0],<div>[名•自他動3]会议结束，闭幕</div>,△本会議を閉会する。/結束本次会议。,"","",[sound:閉会.mp3]
<div>閉館</div>,へいかん,[0],[名•自他動3]闭馆;停业,<div>△図書館は午後5時に閉館する。/图书馆五点关门。</div>,"","",[sound:閉館.mp3]
<div>平行</div>,へいこう,[0],[名.自動3]平行,△2本の線が平行する。/两条线平行。,"","",[sound:平行.mp3]
